"V1","post_id","image_id","insta_objects","caption","time_post","likes","num_comments","loc_id","loc_name","loc_zip","loc_city","area","dest","sample","date","month","year","day","dest_id"
60030,"B0SX4rIi-uu","5d591a3586e809344e1067ab_B0SX4rIi-uu_0.jpg"," one or more people and people sitting","Backstage ...Buongiorno così <U+2600><U+FE0F><U+2600><U+FE0F><U+2600><U+FE0F> @emmamuscat_official @warnermusicitaly  @emmamuscat_official #warnermusic #warner #ineedsomebody #singer  #talento #malta  #emmamuscat #love #artist  #italiansinger  #photo #emma  #instamusic #music  #fans #musica #musicaitaliana #fandom #love #smile  #avecmoi #disco #sky #italy #travel #amici  #friends #figuratinoi #moments @frafacchinetti  #avecmoi @paolo.paone",1563944627,79,1,NA,"","","",4,40,1,2019-07-24,7,2019,24,1
127295,"B2patK3nyS0","5d8e48018b5f3a513cf41f69_B2patK3nyS0_6.jpg","","Or 3 of Gozo comino trip we saw some amazing cave and some amazing marine life #lifemarine #malta #gozo #caves #crystalwaters",1569012825,5,0,NA,"","","",4,40,0,2019-09-20,9,2019,20,1
215185,"B1mWrkSh9mN","5d8f1af686e80933b9c9e55c_B1mWrkSh9mN_0.jpg"," sky and outdoor","Sunset over the Acropolis #acropolis #acropolisofathens #lycabettushill #athenssunset #athens #travelphotography #panasoniclumix",1566762568,29,0,833907121,"Acropolis of Athens","105 58","Athens, Greece",2,22,1,2019-08-25,8,2019,25,0
98518,"B1ooystoBKD","5d8e5c3c8b5f3a513cf45e35_B1ooystoBKD_6.jpg","","La Valeta & The 3 cities #visitmalta #lavaleta #capital #Malta #holidays",1566839172,53,0,219990830,"Valletta, Malta","","Valletta, Malta",4,40,0,2019-08-26,8,2019,26,1
86406,"B1OFaPBoXwi","5d5906fc86e809344e102e73_B1OFaPBoXwi_0.jpg","","Another day in Malta <U+0001F1F2><U+0001F1F9> #summer #holidays #friends #seaandsun #malta",1565948206,27,0,311937149285726,"Dingli Cliffs","","Had-Dingli, Malta",4,40,1,2019-08-16,8,2019,16,1
41557,"BzsZ25YiVXX","5d3413e286e8091ae491cee6_BzsZ25YiVXX_0.jpg"," one or more people and outdoor","#lavalette #malta #valetta #exploremalta #visitmalta #travelgrams #travelers #travelgirl",1562670593,29,NA,40665147,"La Valette, Malta","","La Valette, Malta",4,40,1,2019-07-09,7,2019,9,1
224333,"B1_mOxdoUsC","5d8f131886e80933b9c9d221_B1_mOxdoUsC_0.jpg","","Photoshop sei dank - tschüss liebe leute <U+2764><U+FE0F> Akropolis <U+2714><U+FE0F><U+0001F1EC><U+0001F1F7> #akropolis #greece #familyholiday #familytime #photoshop #photoshoplove #pfusch #girl #vacay #holiday #traveltime #travel #travelgirl #happygirl #adventuretime #adventuretime #missingbentley #acropolis #photooftheday #picoftheday #athen #athens #santorin @carlafoedermayr",1567609581,229,2,37297686,"Acropolis - <U+0391><U+03BA><U+03C1><U+03CC>p<U+03BF><U+03BB><U+03B7>","15121","Athens, Greece",2,22,1,2019-09-04,9,2019,4,0
30658,"BzTNcpxJ1iH","5d341b6c86e8091ae491e5a6_BzTNcpxJ1iH_0.jpg"," one or more people, child, pool and outdoor","Of all of Life’s Blessings, Family First <U+2764><U+FE0F> 3 Generations. <U+0001F1EB><U+0001F1F7> France <— MALTA <U+0001F1F2><U+0001F1F9> —> USA <U+0001F1FA><U+0001F1F8> #wearefamily #scarola #vacation #generations #cousins #siblings #parents #france #malta #usa",1561825225,78,NA,219585152,"Toulon, France","","Toulon, France",4,40,1,2019-06-29,6,2019,29,1
104710,"B10-FWEgi2i","5d8e58668b5f3a513cf45258_B10-FWEgi2i_0.jpg","","#malta #travel",1567252988,6,0,219990830,"Valletta, Malta","","Valletta, Malta",4,40,1,2019-08-31,8,2019,31,1
122498,"B2dqSh5Ht31","5d8e4be78b5f3a513cf42b3e_B2dqSh5Ht31_0.jpg"," one or more people, people standing, ocean, outdoor and water","#happy#momments#travel#dairy#malta#vellete#views<U+0001F60D> ..",1568618342,124,8,1026739403,"The Malta Experience","VLT 1253","Valletta, Malta",4,40,1,2019-09-16,9,2019,16,1
64464,"B0c_esNJ9_M","5d59172186e809344e105e73_B0c_esNJ9_M_0.jpg","","#vestment#jesus#america#russia#ukraine#lviv#dnepr#holiday#holland#malta#romania#italy#",1564300930,13,3,NA,"","","",4,40,1,2019-07-28,7,2019,28,1
162620,"BzgusCtpupD","5d5ad1e186e8094271d106a7_BzgusCtpupD_4.jpg","","#Europa #Grecia #Greece #Atenas #Athens #TemploDeZeus #templodezeusolimpico #templedezeus #templeofolympianzeus #PicMalandra #viagem #travel #familia #incrivel #visual #magia #historia #history",1562278861,96,3,215139440,"Temple of Olympian Zeus, Athens","105 57","Athens, Greece",2,22,0,2019-07-04,7,2019,4,0
237731,"B2d8zuYlTJ8","5d8f08a386e80933b9c9b8af_B2d8zuYlTJ8_2.jpg","","Kudos to the Greeks to have created such bewitchingly beautiful place for public to enjoy.. #travel #wanderlust #summer #greece #greece<U+0001F1EC><U+0001F1F7> #athens #athensgreece #stavrosniarchosfoundation #chill #relax",1568628051,8,0,237000941,"Stavros Niarchos Foundation Cultural Center","17674","Kallithéa, Greece",2,22,0,2019-09-16,9,2019,16,0
102628,"B1wVtMFAUgc","5d8e59be8b5f3a513cf4567b_B1wVtMFAUgc_1.jpg","","#<U+65B0><U+5A5A><U+65C5><U+884C> #<U+30DE><U+30EB><U+30BF><U+5CF6> #<U+672A><U+516C><U+958B><U+5199><U+771F> #<U+5B9A><U+671F><U+7684><U+306B><U+601D><U+3044><U+51FA><U+306B><U+6D78><U+308B> #<U+30AF><U+30EB><U+30FC><U+30BA> #msc<U+30AF><U+30EB><U+30FC><U+30BA> #mscbellissima #malta #malta<U+0001F1F2><U+0001F1F9> #maltaphotography #<U+30DE><U+30EB><U+30BF><U+5171><U+548C><U+56FD> #<U+30F4><U+30A1><U+30EC><U+30C3><U+30BF> #<U+30F4><U+30A1><U+30EC><U+30C3><U+30BF><U+5E02><U+8857> #honeymoons #genic_travel
#stressfree #cruise #honeymooncruise #honeymooncruise2019",1567097601,20,0,NA,"","","",4,40,0,2019-08-29,8,2019,29,1
37802,"BzjJwCJC1NJ","5d34169286e8091ae491d6e7_BzjJwCJC1NJ_0.jpg","","#Malta #sea  #beach  #mediterrean #travel  #travelboy #polishdoctor #doctor #warsawboy #fit #fitness #fitboy",1562360158,23,NA,899970180161241,"Mdina, the Silent City","","L-Imdina, Malta",4,40,1,2019-07-05,7,2019,5,1
80518,"B1EmfU-iY3v","5d590a4786e809344e103879_B1EmfU-iY3v_1.jpg","","Oggi nel blu. <U+2693> #bluelagoon #malta #comino #isola #holiday #friends #quartetto #grotte #sea #mare",1565630005,55,0,2791182751020974,"Blue Lagoon, Comino, Malta","","Qala, Malta",4,40,0,2019-08-12,8,2019,12,1
55723,"B0MKlveI1--","5d591bec86e809344e106df8_B0MKlveI1--_0.jpg"," sky, ocean, outdoor and nature","#podróze #travel #malta #landscape #krajobraz #view #widok #popeye #popeyevillage #village #fun  #entertainment #rozrywka",1563736330,15,NA,NA,"","","",4,40,1,2019-07-21,7,2019,21,1
195833,"B0z0URxB3UL","5d5ab5f786e8094271d0c3be_B0z0URxB3UL_0.jpg"," sky, outdoor and nature","This view never gets old | G R E E C E <U+0001F1EC><U+0001F1F7> #acropolis #<U+03B3><U+03BB><U+03C5>fada #glyfada #glyfadabeach #athens #vacation #athensvibes #greece #aegeansea #attica #vacation #greekpics #holiday #perfect_greece #greeksummer #summer  #beautifuldestinations #greekislands #lovegreece<U+0001F499>",1565066830,101,9,37297686,"Acropolis - <U+0391><U+03BA><U+03C1><U+03CC>p<U+03BF><U+03BB><U+03B7>","15121","Athens, Greece",2,22,1,2019-08-06,8,2019,6,0
130990,"B2wrcV0H9d8","5d8e45ec8b5f3a513cf41909_B2wrcV0H9d8_2.jpg","","Our Beautiful Triton Fountain <U+0001F4A6><U+0001F9DC><U+0001F3FC><U+200D><U+2642><U+FE0F><U+2728> #valletta #triton #fountain #night #beautiful #malta #photography #nightphotography #floriana #light #tritonfountain #magic #beautiful #nightlife #amazing #stunning #views #europe #travel #home",1569256481,22,0,734519882,"Triton Fountain","","Valletta, Malta",4,40,0,2019-09-23,9,2019,23,1
232989,"B2UgqaOiHcf","5d8f0bec86e80933b9c9c194_B2UgqaOiHcf_0.jpg"," one or more people, people standing and outdoor","Es la única manera de poder verlo todo, multiplicarse y ver desde ángulos diferentes...la de cosas que nos estamos perdiendo por no mirar!!! #atenas #acropolis #partenon #grecia #igers #triple #athens #athina #greece #acropoli #pointofview #me #vacaciones #holidays #yo",1568311305,58,2,NA,"","","",2,22,1,2019-09-12,9,2019,12,0
37741,"Bzix-lpIlUw","5d3416be86e8091ae491d780_Bzix-lpIlUw_2.jpg","","En liten tripp till fantastiska Malta som bjöd på varmt väder, hav och sevärdigheter. #malta #gozo #mdina #dingli #comino #popeyevillage",1562347694,44,NA,NA,"","","",4,40,0,2019-07-05,7,2019,5,1
14736,"Byvghs3niCH","5d59388e86e809344e10c6d1_Byvghs3niCH_5.jpg","","<U+0414><U+043E> <U+043E><U+0441><U+0442><U+0440><U+043E><U+0432><U+0430> <U+0413><U+043E><U+0437><U+043E> <U+043C><U+043E><U+0436><U+043D><U+043E> <U+0434><U+043E><U+0431><U+0440><U+0430><U+0442><U+044C><U+0441><U+044F> <U+043D><U+0430> <U+043F><U+0430><U+0440><U+043E><U+043C><U+0435>. <U+0412><U+0441><U+0435><U+0433><U+043E> 20 <U+043C><U+0438><U+043D><U+0443><U+0442> <U+0438> 4,65 €, <U+043F><U+0440><U+0438><U+0447><U+0451><U+043C> <U+0431><U+0438><U+043B><U+0435><U+0442> <U+043F><U+043E><U+043A><U+0443><U+043F><U+0430><U+0435><U+0448><U+044C> <U+0443><U+0436><U+0435> <U+043D><U+0430> <U+043E><U+0431><U+0440><U+0430><U+0442><U+043D><U+043E><U+043C> <U+043F><U+0443><U+0442><U+0438> <U+0001F937><U+200D><U+2640><U+FE0F> <U+0417><U+0434><U+0435><U+0441><U+044C> <U+043C><U+043D><U+043E><U+0436><U+0435><U+0441><U+0442><U+0432><U+043E> <U+043F><U+043B><U+044F><U+0436><U+0435><U+0439> <U+0438> <U+043A><U+0440><U+0430><U+0441><U+0438><U+0432><U+044B><U+0445> <U+043B><U+0430><U+0433><U+0443><U+043D>, <U+043D><U+043E> <U+043C><U+044B> <U+043F><U+0440><U+0438><U+0435><U+0445><U+0430><U+043B><U+0438> <U+0432><U+0435><U+0447><U+0435><U+0440><U+043E><U+043C> <U+0438> <U+0443><U+0441><U+043F><U+0435><U+043B><U+0438> <U+043F><U+043E><U+0431><U+044B><U+0432><U+0430><U+0442><U+044C> <U+0442><U+043E><U+043B><U+044C><U+043A><U+043E> <U+043D><U+0430> <U+043E><U+0434><U+043D><U+043E><U+043C> - #RamlaBeach. <U+042F><U+0440><U+043A><U+0438><U+0439> <U+043E><U+0440><U+0430><U+043D><U+0436><U+0435><U+0432><U+044B><U+0439> <U+043F><U+0435><U+0441><U+043E><U+043A>, <U+043F><U+043E><U+043B><U+043E><U+0433><U+0438><U+0439> <U+0437><U+0430><U+0445><U+043E><U+0434> <U+0432> <U+0432><U+043E><U+0434><U+0443>, <U+0440><U+0430><U+0437><U+0432><U+0438><U+0442><U+0430><U+044F> <U+0438><U+043D><U+0444><U+0440><U+0430><U+0441><U+0442><U+0440><U+0443><U+043A><U+0442><U+0443><U+0440><U+0430> - <U+0432> <U+0446><U+0435><U+043B><U+043E><U+043C> <U+043D><U+0435><U+043F><U+043B><U+043E><U+0445><U+043E>) #gozo #gozomalta #visitmalta #malta #burubuka_malta #<U+043C><U+0430><U+043B><U+044C><U+0442><U+0430> #<U+0433><U+043E><U+0437><U+043E> #islandlife #sunset #ferry #naturelovers #sealovers #architecturelovers #cityscape",1560627269,51,1,369974118,"Gozo Ferry Line","","Mgarr",4,40,0,2019-06-15,6,2019,15,1
107302,"B17RZCinYl6","5d8e56648b5f3a513cf44bb7_B17RZCinYl6_3.jpg","","Day 3 Views from #Malta <U+0001F54C><U+0001F64C> So incredible to see the mesmerizing streets and home where my dad grew up today. I feel entirely grateful to be experiencing this vacation, culture, energy, and rejuvenation! I feel even more grateful that I get to enjoy it with my dad!<U+0001F37B><U+0001F49B> #malta #abundance #halbalzan #gratitude #life #family #heritage #travel #mediterraneo #seeing #knowing #roots #love #truehappiness #malta",1567464438,19,0,240738276,"Hal Balzan, Malta","","Hal Balzan, Malta",4,40,0,2019-09-02,9,2019,2,1
201374,"B1EDuiygRbs","5d5ab0d586e8094271d0b673_B1EDuiygRbs_4.jpg","","PLAKA .. the city vibe of tiny streets and little cafes by the road side .. shaded by all the trees ... very #greek #Plaka apparently #Greece #Athens #streets #tour #travel #travelgrammer #travelgram also I’m learning Greek now ... might as well .. #europe",1565611780,16,0,664020737,"Grecce, Athens","","",2,22,0,2019-08-12,8,2019,12,0
152390,"BzDzrBUnW9W","5d5adc7b86e8094271d11d83_BzDzrBUnW9W_6.jpg","","Feels like home, nothing better than exploring with family! <U+2764><U+FE0F><U+0001F1EC><U+0001F1F7> #Greece #Athens #Kalamata #vacation",1561308395,133,3,213076173,"Athens, Greece","","Athens, Greece",2,22,0,2019-06-23,6,2019,23,0
103827,"B1y5xiqH4bZ","5d8e58f28b5f3a513cf45409_B1y5xiqH4bZ_0.jpg","","Throwback 2017. In the extensive underground bomb shelters located underneath the St. Helen Band club in Birkirkara, Darren Zammit Lupi and Karen Irmer presented an immersive experience in near-darkness. Entering through a side door and descending into the WWII era caverns, visitors made their way into the tunnels equipped only with a torch to light the way. <U+2063>
<U+2063><U+2063>
<U+2063>#fragmentamalta #artinpublicspace #malta #usefulart #birkirkara #shelter #ww2 #photography #darrinzammitlupi #karenirmer #dzl #sustainableart #contemporaryart #bunker #rock #rorch #perception #spooky <U+2063>
<U+2063><U+2063>
<U+2063>CLICK LINK in BIO to find out more",1567183620,37,0,NA,"","","",4,40,1,2019-08-30,8,2019,30,1
159055,"BzWXjA_oliV","5d5ad56e86e8094271d10e16_BzWXjA_oliV_2.jpg","","#happy #athens #greece #kyiv #kyivgirls #ukraine #travel",1561931184,78,4,213076173,"Athens, Greece","","Athens, Greece",2,22,0,2019-06-30,6,2019,30,0
49750,"Bz-SWGQnB7Z","5d340e2b86e8091ae491be36_Bz-SWGQnB7Z_2.jpg","","That smouldering look ..<U+0001F440> #smouldering #bridgebar #malta #valetta #outdoordining #boyfriend #handsome #fitty #moody #drinks #vino #holiday #dinner #bridge #maltafoodie #love #dontwanttoleave #architecture #beautifulwindows #redtelephonebox #malteasefood #heatwave #roasting",1563270634,31,NA,286113729,"Bridge Bar Valletta","","Valletta, Malta",4,40,0,2019-07-16,7,2019,16,1
102295,"B1vOwaIooLQ","5d8e5a358b5f3a513cf457d6_B1vOwaIooLQ_0.jpg"," one or more people, ocean, sky, plant, outdoor, nature and water","Cartolina da Sliema. #Malta #Sliema #sea #rocks #sky #flowers #holiday #youandme #love #maltaphotography #aroundeurope #aroundtheworld #nature #summer #2019",1567060403,34,2,215986867,"Sliema, Malta","","Sliema, Malta",4,40,1,2019-08-29,8,2019,29,1
216467,"B1rZWXvIg2a","5d8f195c86e80933b9c9e16e_B1rZWXvIg2a_0.jpg"," one or more people, people standing, sky, mountain, outdoor, nature and water","#athens #greece #holiday #summer",1566931739,49,0,213076173,"Athens, Greece","","Athens, Greece",2,22,1,2019-08-27,8,2019,27,0
153671,"BzFBymGJpha","5d5adc1b86e8094271d11c8e_BzFBymGJpha_0.jpg"," one or more people","I’m not a city girl, but I do enjoy visiting them for a couple of days. My dream is to one day have some land out away from the city & suburbs. In isolation but still not too far away by car. No neighbors close by. So I can walk around my backyard naked. Haha is that too much to ask?",1561349352,106,6,213076173,"Athens, Greece","","Athens, Greece",2,22,1,2019-06-24,6,2019,24,0
4987,"Bya0a5dBhLS","5d593f0e86e809344e10dac2_Bya0a5dBhLS_0.jpg","","Shisha <U+0001F496><U+0001F44C><U+0001F3FB><U+0001F624> #malta #shisha_time #treatyourself #holiday #sistar @littlemissmaymay",1559933134,14,0,14213604,"Saint Julian'S, Malta","","Saint Julian'S, Malta",4,40,1,2019-06-07,6,2019,7,1
198064,"B08vOwnF7r8","5d5ab26c86e8094271d0baf9_B08vOwnF7r8_0.jpg","","Último dia de mar <U+0001F62D><U+0001F62D> mas a trip continua <U+0001F923><U+0001F923><U+0001F970> #trip #eurotrip #ios #greece #maeefilhas #filhasemae #énós",1565366654,34,2,234333024,"Ios, Greece","840 01","<U+FFFD>Os, Kikladhes, Greece",2,22,1,2019-08-09,8,2019,9,0
172520,"Bz5EmkjI_-_","5d349fb886e8096c31608eb9_Bz5EmkjI_-__8.jpg","","Hey everybody---the Eurotrip continues in Athens, Greece!!! Read about my first impressions right here: https://zuzarts.com/2019/07/14/the-eurotrip-part-ii/

#athens #greece #acropolis #parthenon #eurotrip #eurotravel #travelduo #travelblog #travelgirl #summer #adventure #trip #europe #beach #imhavingthetimeofmylife",1563095656,26,NA,213076173,"Athens, Greece","","Athens, Greece",2,22,0,2019-07-14,7,2019,14,0
179738,"B0L_YvJAaEC","5d5ac2d286e8094271d0e31c_B0L_YvJAaEC_9.jpg","","<U+0001F1EC><U+0001F1F7><U+26F1><U+0001F9D8><U+200D><U+2640><U+FE0F><U+2708><U+FE0F>I met friends in Athens and we decided to visit #nafplio. it was a memorable day! This city is so charming!! All my stress was gone the moment We arrived there! 2h only by bus from #athens, it’s a must!! With its small colorful streets, the beach, the restaurants, the #gelato at Gelateria di Piazza, the 999 stairs to the top of #palamidicastle !  #nauplie #greece<U+0001F1EC><U+0001F1F7> #water #travel #weekendtrip #goodvibes #greatdestination #travelwithfriends<U+0001F44C>",1563730456,26,0,NA,"","","",2,22,0,2019-07-21,7,2019,21,0
188956,"B0jikpjpT64","5d5abaf186e8094271d0d0ad_B0jikpjpT64_2.jpg","","La antigua Grecia y su increíble Parthenon #atenas #athens #greece #europe #history #cultura #travel #pic #photography",1564520656,89,2,NA,"","","",2,22,0,2019-07-30,7,2019,30,0
119397,"B2W6PoDAzS8","5d8e4de68b5f3a513cf4314c_B2W6PoDAzS8_1.jpg","","#day13 pics of our #anniversary #europe #2019 #vacation #extravaganza - a windy, rainy day, but still fun in #ibiza #spain - with our new friends from #Malta @miriamdemajo and Pierre - #sangria and #tapas",1568391826,27,3,218435836,"Ibiza, Spain","","Ibiza, Spain",4,40,0,2019-09-13,9,2019,13,1
244629,"B2wp2jShxsS","5d8f00cc86e80933b9c9a9ba_B2wp2jShxsS_3.jpg","","Mykonos is the Ibiza of Greece. A beautiful island in the Cyclades, which looks just like the postcards: white little houses with flowers and blue windows and doors, hand painted streets, windmills, pigeon keepers, chimneys, lots of little churches and wonderful restaurants and cafes. You can get here by air or ferry. I get by ferry and prices are between 30€ for economy slow ferry up to 120€ each way for speed ferry from athens, prices varies by season, u can get tickets online, travel agency or port. When u get here u can rent a scooter, ATV or car, if u come from usa like me u can rent only atv or car if dont have license for bike, I stayed in Artemidas village using @airbnb, very nice place and good price, close to town. When u get to town u get to see the #windmills, #littlevenice, eat and shop until drop dead with a million dollar view #mykonos #athens #greece #travelguide #travelblog #aroundtheworld #airbnb #mokinos #grecia #tips #chefcandy",1569255647,28,2,1668436586597449,"Mykonos Island","","",2,22,0,2019-09-23,9,2019,23,0
41891,"BztV3sAALHd","5d34136b86e8091ae491cdc0_BztV3sAALHd_1.jpg","","FREE Isle of MTV - Malta Festival in Floriana... Good start to our holiday! #malta #architecture #florina #isleofmtv #isleofmtvmalta #family #goodtimes",1562702056,33,4,432182870511349,"St Publius' Church","","Floriana, Malta",4,40,0,2019-07-09,7,2019,9,1
231235,"B2PAF13Fr1s","5d8f0dee86e80933b9c9c632_B2PAF13Fr1s_4.jpg","","Athens,  the eye of Greece and mother of art and eloquence #greece<U+0001F1EC><U+0001F1F7> #athens #acropolis #plaka #parthenon #souvlaki #syntagma #syntagmasquare #nikisstreetathens #greekparliament #greek #summerholiday #europe #bestoftravel #womantraveler #greekfood #pantheon",1568126456,116,9,193317274863721,"Acropolis - Parthenon, Athens, Greece","","Athens, Greece",2,22,0,2019-09-10,9,2019,10,0
246931,"B21gbnWIOuV","5d8efef786e80933b9c9a5c6_B21gbnWIOuV_1.jpg","","""""If a year was tucked inside of a clock, then Autumn would be the magic hour."""" - Victoria Erickson <U+0001F4F8>:@parmenion._ . . .  #picoftheday #naturephotography #photography #photooftheday #mood #instagood #travelinyourowncity #live #love #nature #autumnvibes<U+0001F341> #hershelbackpack #streetstyle #athens #strollingaroundthecity #strollingaroundathens #stavrosniarchosfoundation",1569418480,81,1,237000941,"Stavros Niarchos Foundation Cultural Center","17674","Kallithéa, Greece",2,22,0,2019-09-25,9,2019,25,0
47993,"Bz477VNg9qN","5d340ff086e8091ae491c3fa_Bz477VNg9qN_0.jpg"," sky and outdoor","#eveningwalk #niceplace #instalife #travel #lazydays #life #world #mytravelgram #tourist #holiday #sea #summervibes #nostress #spinolabay #malta",1563091108,41,0,207695832705693,"Spinola Bay St Julians Malta","","",4,40,1,2019-07-14,7,2019,14,1
223096,"B195Wengc9-","5d8f139186e80933b9c9d346_B195Wengc9-_0.jpg"," sky, tree, cloud, plant, outdoor and nature","‘Astir Palace’ <U+2B50><U+FE0F> Four Seasons in Athens.. SMT x @fsathens #beautiful #hotel #athens #greece #vacation #sunset #travel #fourseasons #smt",1567552497,6,1,NA,"","","",2,22,1,2019-09-03,9,2019,3,0
83911,"B1Ih-xwiabd","5d59090686e809344e1034d8_B1Ih-xwiabd_0.jpg"," one or more people, people standing and outdoor","#valletta #malta #travellguy #byebyemalta",1565761859,48,0,219990830,"Valletta, Malta","","Valletta, Malta",4,40,1,2019-08-14,8,2019,14,1
246289,"B22D2VJh2Sm","5d8efea086e80933b9c9a4e7_B22D2VJh2Sm_7.jpg","","First day in Athens!! <U+0001F60D><U+0001F1EC><U+0001F1F7>. #athens #greece #girlstrip #somuchwalking #myfeethurt #worththepain #rooftopbar",1569437049,28,4,213076173,"Athens, Greece","","Athens, Greece",2,22,0,2019-09-25,9,2019,25,0
